product,store,date,demand
hammer_1,Store_2,2024-06-03,88
hammer_1,Store_2,2024-06-10,118
hammer_1,Store_2,2024-06-17,119
hammer_1,Store_3,2024-02-26,77
hammer_1,Store_3,2024-03-04,70
hammer_1,Store_3,2024-03-11,52
hammer_1,Store_3,2024-03-18,59
hammer_1,Store_3,2024-03-25,85
hammer_1,Store_3,2024-04-01,46
hammer_1,Store_3,2024-04-08,63
hammer_1,Store_3,2024-04-15,78
hammer_1,Store_3,2024-04-22,63
hammer_1,Store_3,2024-04-29,59
hammer_1,Store_3,2024-05-06,64
hammer_1,Store_3,2024-05-13,84
hammer_1,Store_3,2024-05-20,61
hammer_1,Store_3,2024-05-27,60
hammer_1,Store_3,2024-06-03,60
hammer_1,Store_3,2024-06-10,91
hammer_1,Store_3,2024-06-17,88
hammer_1,Store_4,2024-02-26,140
hammer_1,Store_4,2024-03-04,136
hammer_1,Store_4,2024-03-11,125
hammer_1,Store_4,2024-03-18,130
hammer_1,Store_4,2024-03-25,144
hammer_1,Store_4,2024-04-01,118
hammer_1,Store_4,2024-04-08,131
hammer_1,Store_4,2024-04-15,141
hammer_1,Store_4,2024-04-22,129
hammer_1,Store_4,2024-04-29,130
hammer_1,Store_4,2024-05-06,133
hammer_1,Store_4,2024-05-13,144
hammer_1,Store_4,2024-05-20,131
hammer_1,Store_4,2024-05-27,132
hammer_1,Store_4,2024-06-03,130
hammer_1,Store_4,2024-06-10,149
hammer_1,Store_4,2024-06-17,150
hammer_1,Store_5,2024-02-26,41
hammer_1,Store_5,2024-03-04,34
hammer_1,Store_5,2024-03-11,21
hammer_1,Store_5,2024-03-18,28
hammer_1,Store_5,2024-03-25,45
hammer_1,Store_5,2024-04-01,11
hammer_1,Store_5,2024-04-08,32
hammer_1,Store_5,2024-04-15,40
hammer_1,Store_5,2024-04-22,26
hammer_1,Store_5,2024-04-29,28
hammer_1,Store_5,2024-05-06,30
hammer_1,Store_5,2024-05-13,45
hammer_1,Store_5,2024-05-20,27
hammer_1,Store_5,2024-05-27,31
hammer_1,Store_5,2024-06-03,28
hammer_1,Store_5,2024-06-10,52
hammer_1,Store_5,2024-06-17,51
hammer_1,Store_6,2024-02-26,42
hammer_1,Store_6,2024-03-04,35
hammer_1,Store_6,2024-03-11,15
hammer_1,Store_6,2024-03-18,23
hammer_1,Store_6,2024-03-25,49
hammer_1,Store_6,2024-04-01,4
hammer_1,Store_6,2024-04-08,25
hammer_1,Store_6,2024-04-15,44
hammer_1,Store_6,2024-04-22,22
hammer_1,Store_6,2024-04-29,24
hammer_1,Store_6,2024-05-06,29
hammer_1,Store_6,2024-05-13,48
hammer_1,Store_6,2024-05-20,25
hammer_1,Store_6,2024-05-27,26
hammer_1,Store_6,2024-06-03,25
hammer_1,Store_6,2024-06-10,56
hammer_1,Store_6,2024-06-17,58
hammer_1,Store_7,2024-02-26,86
hammer_1,Store_7,2024-03-04,82
hammer_1,Store_7,2024-03-11,67
hammer_1,Store_7,2024-03-18,73
hammer_1,Store_7,2024-03-25,91
hammer_1,Store_7,2024-04-01,61
hammer_1,Store_7,2024-04-08,73
hammer_1,Store_7,2024-04-15,89
hammer_1,Store_7,2024-04-22,73
hammer_1,Store_7,2024-04-29,72
hammer_1,Store_7,2024-05-06,77
hammer_1,Store_7,2024-05-13,90
hammer_1,Store_7,2024-05-20,75
hammer_1,Store_7,2024-05-27,74
hammer_1,Store_7,2024-06-03,75
hammer_1,Store_7,2024-06-10,96
hammer_1,Store_7,2024-06-17,98
hammer_1,Store_8,2024-02-26,91
hammer_1,Store_8,2024-03-04,82
hammer_1,Store_8,2024-03-11,71
hammer_1,Store_8,2024-03-18,82
hammer_1,Store_8,2024-03-25,93
hammer_1,Store_8,2024-04-01,60
hammer_1,Store_8,2024-04-08,84
hammer_1,Store_8,2024-04-15,91
hammer_1,Store_8,2024-04-22,71
hammer_1,Store_8,2024-04-29,81
hammer_1,Store_8,2024-05-06,82
hammer_1,Store_8,2024-05-13,91
hammer_1,Store_8,2024-05-20,76
hammer_1,Store_8,2024-05-27,82
hammer_1,Store_8,2024-06-03,80
hammer_1,Store_8,2024-06-10,98
hammer_1,Store_8,2024-06-17,96
hammer_2,Store_1,2024-02-26,133
hammer_2,Store_1,2024-03-04,125
hammer_2,Store_1,2024-03-11,107
hammer_2,Store_1,2024-03-18,117
hammer_2,Store_1,2024-03-25,140
hammer_2,Store_1,2024-04-01,97
hammer_2,Store_1,2024-04-08,119
hammer_2,Store_1,2024-04-15,135
hammer_2,Store_1,2024-04-22,113
hammer_2,Store_1,2024-04-29,116
hammer_2,Store_1,2024-05-06,122
hammer_2,Store_1,2024-05-13,138
hammer_2,Store_1,2024-05-20,115
hammer_2,Store_1,2024-05-27,118
hammer_2,Store_1,2024-06-03,118
hammer_2,Store_1,2024-06-10,145
hammer_2,Store_1,2024-06-17,144
hammer_2,Store_2,2024-02-26,202
hammer_2,Store_2,2024-03-04,195
hammer_2,Store_2,2024-03-11,182
hammer_2,Store_2,2024-03-18,189
hammer_2,Store_2,2024-03-25,207
hammer_2,Store_2,2024-04-01,175
hammer_2,Store_2,2024-04-08,192
hammer_2,Store_2,2024-04-15,203
hammer_2,Store_2,2024-04-22,188
hammer_2,Store_2,2024-04-29,188
hammer_2,Store_2,2024-05-06,193
hammer_2,Store_2,2024-05-13,206
hammer_2,Store_2,2024-05-20,188
hammer_2,Store_2,2024-05-27,190
hammer_2,Store_2,2024-06-03,190
hammer_2,Store_2,2024-06-10,212
hammer_2,Store_2,2024-06-17,208
hammer_2,Store_3,2024-02-26,109
hammer_2,Store_3,2024-03-04,103
hammer_2,Store_3,2024-03-11,74
hammer_2,Store_3,2024-03-18,90
hammer_2,Store_3,2024-03-25,121
hammer_2,Store_3,2024-04-01,66
hammer_2,Store_3,2024-04-08,86
hammer_2,Store_3,2024-04-15,121
hammer_2,Store_3,2024-04-22,85
hammer_2,Store_3,2024-04-29,84
hammer_2,Store_3,2024-05-06,99
hammer_2,Store_3,2024-05-13,117
hammer_2,Store_3,2024-05-20,88
hammer_2,Store_3,2024-05-27,87
hammer_2,Store_3,2024-06-03,96
hammer_2,Store_3,2024-06-10,125
hammer_2,Store_3,2024-06-17,124
hammer_2,Store_4,2024-02-26,96
hammer_2,Store_4,2024-03-04,94
hammer_2,Store_4,2024-03-11,67
hammer_2,Store_4,2024-03-18,73
hammer_2,Store_4,2024-03-25,109
hammer_2,Store_4,2024-04-01,65
hammer_2,Store_4,2024-04-08,73
hammer_2,Store_4,2024-04-15,103
hammer_2,Store_4,2024-04-22,84
hammer_2,Store_4,2024-04-29,73
hammer_2,Store_4,2024-05-06,82
hammer_2,Store_4,2024-05-13,108
hammer_2,Store_4,2024-05-20,83
hammer_2,Store_4,2024-05-27,74
hammer_2,Store_4,2024-06-03,78
hammer_2,Store_4,2024-06-10,116
hammer_2,Store_4,2024-06-17,119
hammer_2,Store_5,2024-02-26,135
hammer_2,Store_5,2024-03-04,127
hammer_2,Store_5,2024-03-11,117
hammer_2,Store_5,2024-03-18,125
hammer_2,Store_5,2024-03-25,137
hammer_2,Store_5,2024-04-01,106
hammer_2,Store_5,2024-04-08,127
hammer_2,Store_5,2024-04-15,134
hammer_2,Store_5,2024-04-22,117
hammer_2,Store_5,2024-04-29,125
hammer_2,Store_5,2024-05-06,126
hammer_2,Store_5,2024-05-13,136
hammer_2,Store_5,2024-05-20,121
hammer_2,Store_5,2024-05-27,127
hammer_2,Store_5,2024-06-03,124
hammer_2,Store_5,2024-06-10,141
hammer_2,Store_5,2024-06-17,142
hammer_2,Store_6,2024-02-26,40
hammer_2,Store_6,2024-03-04,33
hammer_2,Store_6,2024-03-11,17
hammer_2,Store_6,2024-03-18,24
hammer_2,Store_6,2024-03-25,46
hammer_2,Store_6,2024-04-01,9
hammer_2,Store_6,2024-04-08,27
hammer_2,Store_6,2024-04-15,41
hammer_2,Store_6,2024-04-22,25
hammer_2,Store_6,2024-04-29,23
hammer_2,Store_6,2024-05-06,28
hammer_2,Store_6,2024-05-13,45
hammer_2,Store_6,2024-05-20,24
hammer_2,Store_6,2024-05-27,25
hammer_2,Store_6,2024-06-03,24
hammer_2,Store_6,2024-06-10,52
hammer_2,Store_6,2024-06-17,50
hammer_2,Store_7,2024-02-26,84
hammer_2,Store_7,2024-03-04,79
hammer_2,Store_7,2024-03-11,69
hammer_2,Store_7,2024-03-18,74
hammer_2,Store_7,2024-03-25,88
hammer_2,Store_7,2024-04-01,63
hammer_2,Store_7,2024-04-08,75
hammer_2,Store_7,2024-04-15,85
hammer_2,Store_7,2024-04-22,72
hammer_2,Store_7,2024-04-29,74
hammer_2,Store_7,2024-05-06,77
hammer_2,Store_7,2024-05-13,87
hammer_2,Store_7,2024-05-20,74
hammer_2,Store_7,2024-05-27,75
hammer_2,Store_7,2024-06-03,75
hammer_2,Store_7,2024-06-10,91
hammer_2,Store_7,2024-06-17,91
hammer_2,Store_8,2024-02-26,98
hammer_2,Store_8,2024-03-04,86
hammer_2,Store_8,2024-03-11,55
hammer_2,Store_8,2024-03-18,79
hammer_2,Store_8,2024-03-25,108
hammer_2,Store_8,2024-04-01,37
hammer_2,Store_8,2024-04-08,75
hammer_2,Store_8,2024-04-15,110
hammer_2,Store_8,2024-04-22,57
hammer_2,Store_8,2024-04-29,71
hammer_2,Store_8,2024-05-06,89
hammer_2,Store_8,2024-05-13,100
hammer_2,Store_8,2024-05-20,68
hammer_2,Store_8,2024-05-27,78
hammer_2,Store_8,2024-06-03,82
hammer_2,Store_8,2024-06-10,111
hammer_2,Store_8,2024-06-17,112
hammer_3,Store_1,2024-02-26,116
hammer_3,Store_1,2024-03-04,106
hammer_3,Store_1,2024-03-11,89
hammer_3,Store_1,2024-03-18,99
hammer_3,Store_1,2024-03-25,123
hammer_3,Store_1,2024-04-01,79
hammer_3,Store_1,2024-04-08,103
hammer_3,Store_1,2024-04-15,117
hammer_3,Store_1,2024-04-22,97
hammer_3,Store_1,2024-04-29,98
hammer_3,Store_1,2024-05-06,103
hammer_3,Store_1,2024-05-13,121
hammer_3,Store_1,2024-05-20,96
hammer_3,Store_1,2024-05-27,100
hammer_3,Store_1,2024-06-03,99
hammer_3,Store_1,2024-06-10,129
hammer_3,Store_1,2024-06-17,123
hammer_3,Store_2,2024-02-26,115
hammer_3,Store_2,2024-03-04,110
hammer_3,Store_2,2024-03-11,101
hammer_3,Store_2,2024-03-18,105
hammer_3,Store_2,2024-03-25,118
hammer_3,Store_2,2024-04-01,94
hammer_3,Store_2,2024-04-08,107
hammer_3,Store_2,2024-04-15,115
hammer_3,Store_2,2024-04-22,104
hammer_3,Store_2,2024-04-29,105
hammer_3,Store_2,2024-05-06,107
hammer_3,Store_2,2024-05-13,118
hammer_3,Store_2,2024-05-20,105
hammer_3,Store_2,2024-05-27,107
hammer_3,Store_2,2024-06-03,105
hammer_3,Store_2,2024-06-10,123
hammer_3,Store_2,2024-06-17,123
hammer_3,Store_3,2024-02-26,194
hammer_3,Store_3,2024-03-04,185
hammer_3,Store_3,2024-03-11,176
hammer_3,Store_3,2024-03-18,186
hammer_3,Store_3,2024-03-25,195
hammer_3,Store_3,2024-04-01,165
hammer_3,Store_3,2024-04-08,187
hammer_3,Store_3,2024-04-15,193
hammer_3,Store_3,2024-04-22,174
hammer_3,Store_3,2024-04-29,185
hammer_3,Store_3,2024-05-06,186
hammer_3,Store_3,2024-05-13,193
hammer_3,Store_3,2024-05-20,180
hammer_3,Store_3,2024-05-27,186
hammer_3,Store_3,2024-06-03,184
hammer_3,Store_3,2024-06-10,199
hammer_3,Store_3,2024-06-17,198
hammer_3,Store_4,2024-02-26,101
hammer_3,Store_4,2024-03-04,98
hammer_3,Store_4,2024-03-11,70
hammer_3,Store_4,2024-03-18,79
hammer_3,Store_4,2024-03-25,114
hammer_3,Store_4,2024-04-01,65
hammer_3,Store_4,2024-04-08,77
hammer_3,Store_4,2024-04-15,110
hammer_3,Store_4,2024-04-22,85
hammer_3,Store_4,2024-04-29,77
hammer_3,Store_4,2024-05-06,89
hammer_3,Store_4,2024-05-13,112
hammer_3,Store_4,2024-05-20,85
hammer_3,Store_4,2024-05-27,80
hammer_3,Store_4,2024-06-03,85
hammer_3,Store_4,2024-06-10,119
hammer_3,Store_4,2024-06-17,122
hammer_3,Store_5,2024-02-26,64
hammer_3,Store_5,2024-03-04,60
hammer_3,Store_5,2024-03-11,36
hammer_3,Store_5,2024-03-18,43
hammer_3,Store_5,2024-03-25,75
hammer_3,Store_5,2024-04-01,33
hammer_3,Store_5,2024-04-08,43
hammer_3,Store_5,2024-04-15,69
hammer_3,Store_5,2024-04-22,50
hammer_3,Store_5,2024-04-29,42
hammer_3,Store_5,2024-05-06,51
hammer_3,Store_5,2024-05-13,73
hammer_3,Store_5,2024-05-20,49
hammer_3,Store_5,2024-05-27,44
hammer_3,Store_5,2024-06-03,47
hammer_3,Store_5,2024-06-10,81
hammer_3,Store_5,2024-06-17,81
hammer_3,Store_6,2024-02-26,90
hammer_3,Store_6,2024-03-04,82
hammer_3,Store_6,2024-03-11,65
hammer_3,Store_6,2024-03-18,75
hammer_3,Store_6,2024-03-25,95
hammer_3,Store_6,2024-04-01,53
hammer_3,Store_6,2024-04-08,77
hammer_3,Store_6,2024-04-15,92
hammer_3,Store_6,2024-04-22,68
hammer_3,Store_6,2024-04-29,75
hammer_3,Store_6,2024-05-06,79
hammer_3,Store_6,2024-05-13,94
hammer_3,Store_6,2024-05-20,74
hammer_3,Store_6,2024-05-27,78
hammer_3,Store_6,2024-06-03,76
hammer_3,Store_6,2024-06-10,102
hammer_3,Store_6,2024-06-17,104
hammer_3,Store_7,2024-02-26,212
hammer_3,Store_7,2024-03-04,204
hammer_3,Store_7,2024-03-11,191
hammer_3,Store_7,2024-03-18,198
hammer_3,Store_7,2024-03-25,216
hammer_3,Store_7,2024-04-01,180
hammer_3,Store_7,2024-04-08,202
hammer_3,Store_7,2024-04-15,210
hammer_3,Store_7,2024-04-22,195
hammer_3,Store_7,2024-04-29,198
hammer_3,Store_7,2024-05-06,200
hammer_3,Store_7,2024-05-13,216
hammer_3,Store_7,2024-05-20,196
hammer_3,Store_7,2024-05-27,201
hammer_3,Store_7,2024-06-03,197
hammer_3,Store_7,2024-06-10,223
hammer_3,Store_7,2024-06-17,222
hammer_3,Store_8,2024-02-26,49
hammer_3,Store_8,2024-03-04,45
hammer_3,Store_8,2024-03-11,35
hammer_3,Store_8,2024-03-18,40
hammer_3,Store_8,2024-03-25,53
hammer_3,Store_8,2024-04-01,29
hammer_3,Store_8,2024-04-08,41
hammer_3,Store_8,2024-04-15,51
hammer_3,Store_8,2024-04-22,38
hammer_3,Store_8,2024-04-29,40
hammer_3,Store_8,2024-05-06,43
hammer_3,Store_8,2024-05-13,52
hammer_3,Store_8,2024-05-20,40
hammer_3,Store_8,2024-05-27,41
hammer_3,Store_8,2024-06-03,41
hammer_3,Store_8,2024-06-10,56
hammer_3,Store_8,2024-06-17,57
impact drill_1,Store_1,2024-02-26,45
impact drill_1,Store_1,2024-03-04,35
impact drill_1,Store_1,2024-03-11,14
impact drill_1,Store_1,2024-03-18,30
impact drill_1,Store_1,2024-03-25,51
impact drill_1,Store_1,2024-04-01,0
impact drill_1,Store_1,2024-04-08,30
impact drill_1,Store_1,2024-04-15,49
impact drill_1,Store_1,2024-04-22,15
impact drill_1,Store_1,2024-04-29,27
impact drill_1,Store_1,2024-05-06,34
impact drill_1,Store_1,2024-05-13,47
impact drill_1,Store_1,2024-05-20,24
impact drill_1,Store_1,2024-05-27,31
impact drill_1,Store_1,2024-06-03,31
impact drill_1,Store_1,2024-06-10,57
impact drill_1,Store_1,2024-06-17,58
impact drill_1,Store_2,2024-02-26,128
impact drill_1,Store_2,2024-03-04,115
impact drill_1,Store_2,2024-03-11,96
impact drill_1,Store_2,2024-03-18,105
impact drill_1,Store_2,2024-03-25,134
impact drill_1,Store_2,2024-04-01,79
impact drill_1,Store_2,2024-04-08,112
impact drill_1,Store_2,2024-04-15,125
impact drill_1,Store_2,2024-04-22,103
impact drill_1,Store_2,2024-04-29,107
impact drill_1,Store_2,2024-05-06,109
impact drill_1,Store_2,2024-05-13,135
impact drill_1,Store_2,2024-05-20,105
impact drill_1,Store_2,2024-05-27,111
impact drill_1,Store_2,2024-06-03,105
impact drill_1,Store_2,2024-06-10,145
impact drill_1,Store_2,2024-06-17,145
impact drill_1,Store_3,2024-02-26,53
impact drill_1,Store_3,2024-03-04,50
impact drill_1,Store_3,2024-03-11,36
impact drill_1,Store_3,2024-03-18,39
impact drill_1,Store_3,2024-03-25,60
impact drill_1,Store_3,2024-04-01,33
impact drill_1,Store_3,2024-04-08,41
impact drill_1,Store_3,2024-04-15,55
impact drill_1,Store_3,2024-04-22,45
impact drill_1,Store_3,2024-04-29,40
impact drill_1,Store_3,2024-05-06,43
impact drill_1,Store_3,2024-05-13,59
impact drill_1,Store_3,2024-05-20,44
impact drill_1,Store_3,2024-05-27,40
impact drill_1,Store_3,2024-06-03,40
impact drill_1,Store_3,2024-06-10,65
impact drill_1,Store_3,2024-06-17,66
impact drill_1,Store_4,2024-02-26,143
impact drill_1,Store_4,2024-03-04,135
impact drill_1,Store_4,2024-03-11,121
impact drill_1,Store_4,2024-03-18,130
impact drill_1,Store_4,2024-03-25,148
impact drill_1,Store_4,2024-04-01,112
impact drill_1,Store_4,2024-04-08,132
impact drill_1,Store_4,2024-04-15,145
impact drill_1,Store_4,2024-04-22,126
impact drill_1,Store_4,2024-04-29,128
impact drill_1,Store_4,2024-05-06,134
impact drill_1,Store_4,2024-05-13,146
impact drill_1,Store_4,2024-05-20,126
impact drill_1,Store_4,2024-05-27,130
impact drill_1,Store_4,2024-06-03,131
impact drill_1,Store_4,2024-06-10,152
impact drill_1,Store_4,2024-06-17,148
impact drill_1,Store_5,2024-02-26,162
impact drill_1,Store_5,2024-03-04,150
impact drill_1,Store_5,2024-03-11,130
impact drill_1,Store_5,2024-03-18,140
impact drill_1,Store_5,2024-03-25,169
impact drill_1,Store_5,2024-04-01,115
impact drill_1,Store_5,2024-04-08,145
impact drill_1,Store_5,2024-04-15,161
impact drill_1,Store_5,2024-04-22,138
impact drill_1,Store_5,2024-04-29,140
impact drill_1,Store_5,2024-05-06,145
impact drill_1,Store_5,2024-05-13,168
impact drill_1,Store_5,2024-05-20,139
impact drill_1,Store_5,2024-05-27,144
impact drill_1,Store_5,2024-06-03,140
impact drill_1,Store_5,2024-06-10,178
impact drill_1,Store_5,2024-06-17,176
impact drill_1,Store_6,2024-02-26,65
impact drill_1,Store_6,2024-03-04,57
impact drill_1,Store_6,2024-03-11,45
impact drill_1,Store_6,2024-03-18,52
impact drill_1,Store_6,2024-03-25,68
impact drill_1,Store_6,2024-04-01,35
impact drill_1,Store_6,2024-04-08,56
impact drill_1,Store_6,2024-04-15,64
impact drill_1,Store_6,2024-04-22,48
impact drill_1,Store_6,2024-04-29,53
impact drill_1,Store_6,2024-05-06,54
impact drill_1,Store_6,2024-05-13,68
impact drill_1,Store_6,2024-05-20,50
impact drill_1,Store_6,2024-05-27,55
impact drill_1,Store_6,2024-06-03,52
impact drill_1,Store_6,2024-06-10,74
impact drill_1,Store_6,2024-06-17,73
impact drill_1,Store_7,2024-02-26,41
impact drill_1,Store_7,2024-03-04,32
impact drill_1,Store_7,2024-03-11,17
impact drill_1,Store_7,2024-03-18,23
impact drill_1,Store_7,2024-03-25,46
impact drill_1,Store_7,2024-04-01,7
impact drill_1,Store_7,2024-04-08,29
impact drill_1,Store_7,2024-04-15,38
impact drill_1,Store_7,2024-04-22,25
impact drill_1,Store_7,2024-04-29,24
impact drill_1,Store_7,2024-05-06,27
impact drill_1,Store_7,2024-05-13,46
impact drill_1,Store_7,2024-05-20,24
impact drill_1,Store_7,2024-05-27,27
impact drill_1,Store_7,2024-06-03,22
impact drill_1,Store_7,2024-06-10,54
impact drill_1,Store_7,2024-06-17,51
impact drill_1,Store_8,2024-02-26,149
impact drill_1,Store_8,2024-03-04,132
impact drill_1,Store_8,2024-03-11,121
impact drill_1,Store_8,2024-03-18,130
impact drill_1,Store_8,2024-03-25,150
impact drill_1,Store_8,2024-04-01,102
impact drill_1,Store_8,2024-04-08,140
impact drill_1,Store_8,2024-04-15,140
impact drill_1,Store_8,2024-04-22,123
impact drill_1,Store_8,2024-04-29,133
impact drill_1,Store_8,2024-05-06,130
impact drill_1,Store_8,2024-05-13,152
impact drill_1,Store_8,2024-05-20,125
impact drill_1,Store_8,2024-05-27,136
impact drill_1,Store_8,2024-06-03,126
impact drill_1,Store_8,2024-06-10,162
impact drill_1,Store_8,2024-06-17,156
impact drill_2,Store_1,2024-02-26,206
impact drill_2,Store_1,2024-03-04,200
impact drill_2,Store_1,2024-03-11,172
impact drill_2,Store_1,2024-03-18,187
impact drill_2,Store_1,2024-03-25,218
impact drill_2,Store_1,2024-04-01,165
impact drill_2,Store_1,2024-04-08,184
impact drill_2,Store_1,2024-04-15,217
impact drill_2,Store_1,2024-04-22,183
impact drill_2,Store_1,2024-04-29,181
impact drill_2,Store_1,2024-05-06,197
impact drill_2,Store_1,2024-05-13,213
impact drill_2,Store_1,2024-05-20,185
impact drill_2,Store_1,2024-05-27,185
impact drill_2,Store_1,2024-06-03,192
impact drill_2,Store_1,2024-06-10,221
impact drill_2,Store_1,2024-06-17,219
impact drill_2,Store_2,2024-02-26,135
impact drill_2,Store_2,2024-03-04,122
impact drill_2,Store_2,2024-03-11,102
impact drill_2,Store_2,2024-03-18,115
impact drill_2,Store_2,2024-03-25,141
impact drill_2,Store_2,2024-04-01,86
impact drill_2,Store_2,2024-04-08,120
impact drill_2,Store_2,2024-04-15,135
impact drill_2,Store_2,2024-04-22,108
impact drill_2,Store_2,2024-04-29,115
impact drill_2,Store_2,2024-05-06,119
impact drill_2,Store_2,2024-05-13,140
impact drill_2,Store_2,2024-05-20,111
impact drill_2,Store_2,2024-05-27,117
impact drill_2,Store_2,2024-06-03,114
impact drill_2,Store_2,2024-06-10,151
impact drill_2,Store_2,2024-06-17,148
impact drill_2,Store_3,2024-02-26,121
impact drill_2,Store_3,2024-03-04,111
impact drill_2,Store_3,2024-03-11,88
impact drill_2,Store_3,2024-03-18,101
impact drill_2,Store_3,2024-03-25,130
impact drill_2,Store_3,2024-04-01,76
impact drill_2,Store_3,2024-04-08,103
impact drill_2,Store_3,2024-04-15,124
impact drill_2,Store_3,2024-04-22,96
impact drill_2,Store_3,2024-04-29,100
impact drill_2,Store_3,2024-05-06,107
impact drill_2,Store_3,2024-05-13,127
impact drill_2,Store_3,2024-05-20,99
impact drill_2,Store_3,2024-05-27,103
impact drill_2,Store_3,2024-06-03,103
impact drill_2,Store_3,2024-06-10,137
impact drill_2,Store_3,2024-06-17,136
impact drill_2,Store_4,2024-02-26,155
impact drill_2,Store_4,2024-03-04,142
impact drill_2,Store_4,2024-03-11,124
impact drill_2,Store_4,2024-03-18,136
impact drill_2,Store_4,2024-03-25,161
impact drill_2,Store_4,2024-04-01,109
impact drill_2,Store_4,2024-04-08,142
impact drill_2,Store_4,2024-04-15,153
impact drill_2,Store_4,2024-04-22,130
impact drill_2,Store_4,2024-04-29,134
impact drill_2,Store_4,2024-05-06,140
impact drill_2,Store_4,2024-05-13,159
impact drill_2,Store_4,2024-05-20,131
impact drill_2,Store_4,2024-05-27,138
impact drill_2,Store_4,2024-06-03,135
impact drill_2,Store_4,2024-06-10,169
impact drill_2,Store_4,2024-06-17,163
impact drill_2,Store_5,2024-02-26,147
impact drill_2,Store_5,2024-03-04,140
impact drill_2,Store_5,2024-03-11,127
impact drill_2,Store_5,2024-03-18,132
impact drill_2,Store_5,2024-03-25,152
impact drill_2,Store_5,2024-04-01,120
impact drill_2,Store_5,2024-04-08,136
impact drill_2,Store_5,2024-04-15,146
impact drill_2,Store_5,2024-04-22,134
impact drill_2,Store_5,2024-04-29,133
impact drill_2,Store_5,2024-05-06,136
impact drill_2,Store_5,2024-05-13,152
impact drill_2,Store_5,2024-05-20,134
impact drill_2,Store_5,2024-05-27,135
impact drill_2,Store_5,2024-06-03,132
impact drill_2,Store_5,2024-06-10,158
impact drill_2,Store_5,2024-06-17,157
impact drill_2,Store_6,2024-02-26,71
impact drill_2,Store_6,2024-03-04,61
impact drill_2,Store_6,2024-03-11,41
impact drill_2,Store_6,2024-03-18,53
impact drill_2,Store_6,2024-03-25,78
impact drill_2,Store_6,2024-04-01,29
impact drill_2,Store_6,2024-04-08,55
impact drill_2,Store_6,2024-04-15,74
impact drill_2,Store_6,2024-04-22,47
impact drill_2,Store_6,2024-04-29,51
impact drill_2,Store_6,2024-05-06,58
impact drill_2,Store_6,2024-05-13,76
impact drill_2,Store_6,2024-05-20,50
impact drill_2,Store_6,2024-05-27,54
impact drill_2,Store_6,2024-06-03,54
impact drill_2,Store_6,2024-06-10,84
impact drill_2,Store_6,2024-06-17,82
impact drill_2,Store_7,2024-02-26,79
impact drill_2,Store_7,2024-03-04,67
impact drill_2,Store_7,2024-03-11,50
impact drill_2,Store_7,2024-03-18,66
impact drill_2,Store_7,2024-03-25,82
impact drill_2,Store_7,2024-04-01,35
impact drill_2,Store_7,2024-04-08,69
impact drill_2,Store_7,2024-04-15,80
impact drill_2,Store_7,2024-04-22,48
impact drill_2,Store_7,2024-04-29,65
impact drill_2,Store_7,2024-05-06,68
impact drill_2,Store_7,2024-05-13,78
impact drill_2,Store_7,2024-05-20,58
impact drill_2,Store_7,2024-05-27,67
impact drill_2,Store_7,2024-06-03,65
impact drill_2,Store_7,2024-06-10,87
impact drill_2,Store_7,2024-06-17,87
impact drill_2,Store_8,2024-02-26,138
impact drill_2,Store_8,2024-03-04,132
impact drill_2,Store_8,2024-03-11,119
impact drill_2,Store_8,2024-03-18,128
impact drill_2,Store_8,2024-03-25,142
impact drill_2,Store_8,2024-04-01,110
impact drill_2,Store_8,2024-04-08,128
impact drill_2,Store_8,2024-04-15,141
impact drill_2,Store_8,2024-04-22,120
impact drill_2,Store_8,2024-04-29,126
impact drill_2,Store_8,2024-05-06,132
impact drill_2,Store_8,2024-05-13,139
impact drill_2,Store_8,2024-05-20,125
impact drill_2,Store_8,2024-05-27,128
impact drill_2,Store_8,2024-06-03,129
impact drill_2,Store_8,2024-06-10,145
impact drill_2,Store_8,2024-06-17,146
impact drill_3,Store_1,2024-02-26,107
impact drill_3,Store_1,2024-03-04,92
impact drill_3,Store_1,2024-03-11,77
impact drill_3,Store_1,2024-03-18,87
impact drill_3,Store_1,2024-03-25,111
impact drill_3,Store_1,2024-04-01,59
impact drill_3,Store_1,2024-04-08,96
impact drill_3,Store_1,2024-04-15,102
impact drill_3,Store_1,2024-04-22,82
impact drill_3,Store_1,2024-04-29,88
impact drill_3,Store_1,2024-05-06,90
impact drill_3,Store_1,2024-05-13,111
impact drill_3,Store_1,2024-05-20,82
impact drill_3,Store_1,2024-05-27,92
impact drill_3,Store_1,2024-06-03,84
impact drill_3,Store_1,2024-06-10,122
impact drill_3,Store_1,2024-06-17,116
impact drill_3,Store_2,2024-02-26,178
impact drill_3,Store_2,2024-03-04,167
impact drill_3,Store_2,2024-03-11,152
impact drill_3,Store_2,2024-03-18,157
impact drill_3,Store_2,2024-03-25,184
impact drill_3,Store_2,2024-04-01,140
impact drill_3,Store_2,2024-04-08,165
impact drill_3,Store_2,2024-04-15,174
impact drill_3,Store_2,2024-04-22,161
impact drill_3,Store_2,2024-04-29,159
impact drill_3,Store_2,2024-05-06,161
impact drill_3,Store_2,2024-05-13,185
impact drill_3,Store_2,2024-05-20,159
impact drill_3,Store_2,2024-05-27,163
impact drill_3,Store_2,2024-06-03,156
impact drill_3,Store_2,2024-06-10,194
impact drill_3,Store_2,2024-06-17,190
impact drill_3,Store_3,2024-02-26,76
